orderID,dateOfOrderPlacement,dateOfOrderArrival,licenseNumber
465,2016-05-16 23:46:05,2021-05-19 17:46:17,676
466,2015-11-09 20:17:49,2020-08-09 23:43:59,244
467,2016-01-30 17:27:59,2020-10-07 03:45:22,687
468,2017-01-05 16:46:55,2019-07-31 00:55:09,969
469,2017-07-09 13:13:09,2018-10-22 08:11:43,521
470,2015-08-20 09:12:14,2021-01-19 04:22:43,303
471,2015-07-14 02:03:39,2018-09-27 17:23:18,742
472,2016-01-30 06:37:26,2019-10-21 18:11:48,22
473,2017-05-21 07:46:48,2019-04-01 19:54:48,466
474,2017-12-20 09:26:04,2020-07-31 22:16:23,754
475,2015-10-10 21:53:38,2021-05-16 10:32:00,781
476,2016-02-03 13:29:01,2019-06-16 22:27:47,573
477,2015-10-19 06:18:23,2018-12-15 21:19:05,147
478,2015-12-21 09:04:41,2020-11-14 05:19:21,327
479,2017-07-28 22:10:44,2018-08-10 06:23:19,788
480,2016-11-02 00:46:24,2021-05-15 20:50:40,230
481,2016-08-20 21:28:12,2019-12-16 21:15:47,519
482,2017-11-16 04:05:06,2019-09-04 16:22:24,270
483,2015-09-03 20:29:13,2020-06-16 07:32:48,620
484,2015-12-01 16:18:54,2020-10-27 16:02:54,230
485,2016-02-10 14:53:46,2020-04-26 23:01:46,199
486,2016-11-23 03:07:03,2021-03-11 08:38:08,570
487,2015-08-14 11:56:16,2020-09-28 05:17:59,239
488,2016-10-08 03:40:40,2020-08-04 00:43:20,124
489,2016-06-01 02:59:08,2020-11-24 12:24:24,272
490,2018-05-15 00:50:44,2020-02-18 14:57:35,850
491,2015-08-12 13:18:33,2020-12-12 21:40:14,184
492,2017-06-06 23:22:15,2018-11-18 06:27:35,885
493,2016-05-04 12:39:20,2021-02-11 22:14:10,686
494,2017-02-21 01:52:41,2020-08-01 03:22:38,928
495,2015-09-01 07:31:11,2018-06-28 03:05:12,510
496,2018-02-26 23:59:19,2020-12-27 07:20:44,802
497,2017-07-07 07:56:38,2019-10-28 15:23:13,476
498,2016-07-13 01:51:19,2019-10-22 16:57:51,160
499,2016-02-08 11:25:21,2019-03-12 16:45:22,811
500,2016-07-17 05:30:57,2018-10-18 11:14:57,967
501,2017-07-21 04:59:27,2021-04-11 01:37:43,475
502,2015-08-25 05:37:05,2018-11-24 08:35:34,367
503,2018-05-14 12:49:39,2020-09-09 10:22:06,395
504,2015-11-15 03:08:01,2020-04-22 22:47:17,939
505,2016-07-13 01:42:43,2019-09-03 11:23:14,858
506,2015-09-04 12:07:40,2018-07-12 10:33:57,907
507,2018-02-10 16:29:52,2018-08-23 23:31:39,542
508,2016-06-03 10:36:28,2019-07-26 03:05:59,560
509,2015-12-08 19:53:38,2019-08-29 16:22:15,745
510,2015-08-07 21:10:46,2019-08-04 15:33:51,439
511,2015-09-19 07:56:49,2018-07-07 22:40:49,558
512,2017-03-19 19:41:17,2019-08-03 20:01:02,649
513,2017-11-08 19:14:43,2018-12-14 10:48:58,86
514,2017-06-26 13:52:05,2020-10-20 17:17:55,987
515,2018-05-22 08:44:29,2019-11-04 08:18:32,639
516,2015-11-24 01:03:09,2018-08-24 18:00:27,735
517,2017-04-21 03:06:20,2019-11-03 09:07:30,219
518,2017-11-03 18:44:00,2019-11-23 19:17:05,825
519,2015-08-10 07:10:28,2020-05-06 06:15:54,167
520,2016-09-16 07:32:17,2019-05-29 17:13:25,452
521,2017-04-29 11:47:37,2020-04-19 10:33:46,155
522,2017-05-16 18:55:00,2021-05-18 05:50:40,340
523,2016-02-27 18:44:47,2021-05-23 15:35:15,24
524,2017-12-02 01:15:37,2020-08-12 12:48:03,221
525,2018-03-24 19:33:35,2020-08-01 01:11:20,367
526,2016-08-31 02:01:19,2021-02-04 11:04:53,753
527,2018-02-14 03:14:20,2020-01-28 16:18:07,978
528,2016-01-23 20:49:06,2019-11-15 09:54:36,693
529,2015-09-16 17:17:47,2020-08-02 22:57:36,756
530,2018-02-05 22:57:48,2019-03-06 18:47:02,355
531,2017-08-09 17:52:34,2020-07-05 23:39:09,131
532,2016-07-03 04:15:59,2020-09-11 06:55:52,535
533,2017-02-21 12:30:13,2020-12-18 21:47:17,894
534,2017-08-29 21:50:30,2019-08-06 12:27:25,599
535,2016-09-07 18:49:33,2019-05-10 10:47:51,456
536,2015-10-17 03:14:54,2019-10-23 04:20:38,128
537,2018-01-15 22:49:49,2020-12-14 23:14:02,369
538,2018-05-11 05:51:55,2018-10-17 11:23:25,450
539,2016-11-25 22:56:50,2021-04-26 02:24:51,840
540,2018-03-20 12:16:07,2018-12-12 21:04:44,581
541,2016-07-24 05:21:13,2019-06-22 23:01:15,810
542,2016-03-27 03:45:06,2018-06-30 14:44:43,97
543,2018-03-11 23:41:47,2019-08-23 10:43:17,285
544,2015-10-13 12:57:06,2020-03-11 06:12:55,737
545,2016-09-13 01:10:16,2020-02-04 13:18:05,478
546,2017-01-05 10:24:30,2020-06-28 00:34:12,819
547,2015-12-11 09:02:35,2021-06-01 23:53:39,377
548,2015-12-28 10:11:15,2018-11-09 00:27:24,531
549,2016-05-28 22:03:56,2021-04-29 11:51:24,456
550,2015-12-03 00:32:48,2019-06-29 06:39:40,661
551,2015-10-17 02:53:57,2020-10-12 01:06:10,105
552,2015-12-02 07:14:59,2020-07-04 08:34:31,368
553,2017-07-10 23:01:37,2019-02-18 05:50:57,533
554,2016-03-22 15:53:18,2019-11-28 15:29:56,71
555,2015-10-14 19:32:09,2018-06-20 20:34:58,424
556,2017-09-17 07:43:03,2019-10-24 12:24:19,839
557,2017-10-01 07:08:38,2020-01-29 05:31:59,360
558,2017-07-27 22:09:50,2019-12-16 22:05:12,918
559,2017-10-07 03:28:06,2019-02-23 07:42:11,65
560,2015-09-20 19:57:53,2018-08-03 21:53:29,43
561,2017-05-09 07:40:26,2020-08-31 00:10:13,590
562,2015-12-20 18:00:16,2019-03-01 00:20:46,678
563,2016-10-17 05:38:11,2021-01-21 06:13:37,252
564,2017-11-01 02:43:14,2019-07-16 05:23:04,168
565,2017-11-15 12:41:32,2019-11-09 16:09:18,52
566,2016-02-08 17:41:53,2018-11-16 17:01:47,957
567,2015-10-09 14:20:38,2020-01-10 17:49:54,134
568,2017-07-24 00:28:27,2021-05-06 22:42:08,33
569,2016-12-26 20:14:37,2018-07-21 23:56:00,303
570,2017-12-17 18:28:19,2018-10-30 07:52:19,343
571,2017-08-08 11:03:53,2020-09-04 02:23:30,479
572,2016-02-19 20:49:09,2020-10-08 01:58:32,379
573,2016-11-26 05:38:02,2021-05-10 23:49:41,614
574,2016-07-16 06:39:26,2020-08-05 04:40:03,991
575,2016-09-08 18:18:58,2019-06-14 10:48:27,621
576,2017-06-04 23:37:00,2020-08-23 05:26:56,126
577,2016-04-06 20:32:53,2020-08-30 22:59:25,184
578,2015-06-25 20:19:48,2019-04-03 11:32:44,327
579,2016-03-05 21:44:34,2018-09-24 04:38:12,931
580,2016-03-21 02:18:51,2018-10-17 16:22:21,597
581,2018-01-09 13:34:06,2018-11-26 03:52:45,385
582,2016-01-21 14:14:44,2018-12-04 22:56:37,578
583,2016-08-11 15:53:51,2020-08-02 16:11:14,117
584,2018-03-11 06:41:11,2019-11-13 16:31:03,859
585,2015-10-08 19:44:07,2021-03-09 12:56:53,163
586,2015-07-15 03:06:15,2020-02-07 11:06:19,412
587,2016-09-22 21:19:48,2019-07-13 16:10:43,394
588,2016-01-27 03:53:23,2020-07-05 12:33:48,196
589,2016-12-24 06:00:57,2019-12-12 17:29:00,461
590,2015-07-02 19:30:16,2020-01-19 20:15:05,426
591,2016-09-10 09:43:54,2019-11-21 16:48:25,919
592,2017-11-06 12:43:24,2019-01-15 10:07:36,918
593,2017-05-31 11:37:11,2020-04-24 21:12:32,659
594,2017-11-18 08:19:49,2020-09-16 23:17:21,314
595,2016-11-22 14:02:25,2019-10-13 08:40:42,349
596,2015-11-21 12:56:26,2019-03-02 21:04:16,725
597,2018-03-04 16:01:37,2021-02-10 22:51:25,765
598,2016-07-13 10:36:50,2019-10-03 14:48:55,373
599,2018-01-26 10:05:26,2020-03-22 22:50:59,780
600,2017-02-26 04:40:51,2019-02-05 22:52:54,808
601,2016-07-27 06:50:31,2018-08-04 06:01:06,23
602,2015-08-15 06:31:23,2021-01-19 02:20:10,491
603,2018-03-05 10:00:22,2018-12-02 03:05:54,763
604,2016-12-20 19:14:29,2020-04-18 06:29:27,126
605,2016-02-09 22:59:56,2019-01-20 18:33:03,688
606,2017-04-30 10:50:45,2020-06-04 08:46:03,187
607,2015-09-13 00:54:08,2018-11-24 06:45:55,503
608,2017-06-17 16:20:39,2018-09-19 18:44:18,831
609,2017-10-01 16:02:32,2019-11-27 19:07:43,137
610,2015-07-11 09:59:18,2020-01-28 12:35:17,683
611,2016-10-01 19:33:31,2019-11-23 01:36:02,82
612,2017-07-04 04:31:26,2019-10-19 17:21:44,641
613,2017-06-07 18:32:21,2019-07-17 16:50:51,713
614,2016-04-12 04:54:53,2019-09-30 03:19:05,333
615,2016-04-25 07:25:12,2019-10-20 22:21:39,617
616,2017-04-01 03:33:29,2019-12-29 04:15:04,50
617,2017-11-08 18:15:08,2019-02-18 00:49:03,948
618,2016-03-05 23:21:09,2019-04-23 13:50:30,910
619,2017-12-12 20:50:55,2020-02-13 18:03:26,1000
620,2016-11-01 16:28:05,2019-01-27 03:35:53,301
621,2015-10-03 10:23:53,2019-04-30 09:20:26,97
622,2016-08-18 04:42:04,2018-09-01 01:14:38,800
623,2016-06-25 21:33:18,2019-07-10 03:44:29,939
624,2015-09-28 12:02:34,2018-12-15 18:29:41,935
625,2016-03-06 00:29:15,2019-04-03 14:00:44,603
626,2016-11-22 01:14:33,2021-05-21 08:44:11,820
627,2017-06-13 09:04:02,2020-12-27 23:26:26,844
628,2018-01-26 04:43:53,2018-11-18 13:36:53,198
629,2016-09-29 00:03:11,2019-10-06 19:24:54,753
630,2015-08-26 18:28:36,2019-11-13 15:05:11,674
631,2016-03-28 00:37:53,2021-03-19 00:54:53,294
632,2017-07-20 18:41:14,2020-01-05 02:27:24,142
633,2017-04-28 20:57:52,2019-12-25 00:17:13,202
634,2015-11-02 07:52:25,2020-03-31 16:59:52,656
635,2016-10-19 11:35:18,2019-10-27 09:51:14,426
636,2017-05-19 05:20:25,2019-11-30 06:58:22,952
637,2017-01-04 09:18:06,2020-11-10 23:06:33,513
638,2017-02-13 16:16:22,2019-10-29 15:43:31,920
639,2018-03-04 23:08:34,2021-03-29 06:16:20,143
640,2016-10-20 18:07:18,2019-12-07 17:20:58,925
641,2017-12-10 01:20:20,2020-04-10 12:31:58,752
642,2016-09-17 21:58:53,2020-01-28 05:48:27,130
643,2017-07-28 18:34:52,2019-07-25 05:50:50,606
644,2016-11-30 12:09:23,2021-01-01 23:27:29,457
645,2017-10-18 05:23:08,2019-07-22 01:30:59,999
646,2017-06-17 04:26:54,2019-12-25 03:33:37,293
647,2018-02-07 23:16:15,2019-11-07 23:18:42,42
648,2017-04-10 08:18:14,2020-04-01 22:54:24,63
649,2016-11-18 02:23:56,2020-08-17 04:52:16,11
650,2018-05-14 08:20:57,2018-11-01 09:18:39,65
651,2017-09-09 20:05:12,2020-04-26 11:11:14,341
652,2017-05-20 17:26:01,2019-06-08 18:17:16,373
653,2016-11-27 17:58:29,2021-03-22 00:16:35,714
654,2018-03-22 17:38:43,2020-08-23 08:14:26,181
655,2016-08-19 23:25:02,2021-05-17 16:02:39,549
656,2017-12-14 20:28:40,2021-04-07 22:46:50,748
657,2015-07-03 18:48:26,2020-01-13 14:26:28,365
658,2015-07-05 04:43:51,2021-05-06 17:17:25,412
659,2015-07-30 16:15:46,2018-06-10 23:28:32,157
660,2017-03-03 00:10:23,2021-04-29 14:03:22,906
661,2016-07-29 02:01:59,2018-12-04 08:27:21,591
662,2015-08-05 09:49:47,2020-03-29 11:42:59,143
663,2017-09-12 02:54:15,2020-09-26 12:57:45,730
664,2017-02-08 02:19:21,2021-04-04 20:45:27,551
665,2016-10-03 23:19:03,2020-02-04 19:40:25,670
666,2016-07-14 12:07:19,2019-12-20 21:51:18,877
667,2018-05-23 05:41:36,2018-11-22 09:34:25,112
668,2017-09-11 10:55:24,2021-05-28 16:48:17,108
669,2018-04-06 01:25:59,2021-03-24 18:15:23,132
670,2015-12-30 22:55:21,2018-07-24 10:22:43,493
671,2016-05-25 07:20:30,2019-04-16 01:56:40,900
672,2015-12-22 16:21:11,2018-08-30 01:20:08,497
673,2016-02-10 16:43:07,2019-02-27 23:08:37,467
674,2016-07-16 14:11:11,2021-04-17 09:39:41,236
675,2016-11-01 12:36:55,2020-09-25 01:34:17,854
676,2018-05-12 01:37:51,2019-03-02 13:02:11,747
677,2017-11-07 12:52:16,2021-02-19 13:02:32,742
678,2018-05-09 16:33:05,2020-03-19 09:08:04,292
679,2017-02-01 18:43:38,2019-11-18 21:42:56,726
680,2018-05-19 21:51:11,2018-07-13 05:56:20,749
681,2018-04-10 02:13:48,2019-11-01 12:14:33,677
682,2015-07-12 01:59:54,2019-06-22 09:37:04,186
683,2017-05-06 04:15:02,2021-03-10 16:22:21,375
684,2018-01-08 02:17:26,2019-12-25 16:58:53,537
685,2015-11-16 14:28:42,2020-10-14 20:31:41,381
686,2017-05-24 16:45:48,2019-06-24 22:30:12,430
687,2015-12-11 07:07:37,2018-11-04 19:12:02,973
688,2016-11-26 18:33:37,2019-02-09 10:24:49,301
689,2015-10-20 19:57:13,2021-01-17 13:18:37,296
690,2015-12-02 05:12:03,2020-06-18 06:54:47,548
691,2016-05-19 00:24:17,2018-08-31 17:34:52,88
692,2015-09-22 09:31:33,2021-04-09 05:43:14,842
693,2016-02-19 01:00:51,2020-01-03 11:46:09,152
694,2016-07-29 10:20:23,2018-10-13 05:07:20,99
695,2015-12-10 06:52:14,2020-10-21 04:30:00,259
696,2015-06-13 16:05:36,2020-04-26 08:17:28,297
697,2015-10-23 15:19:00,2018-10-29 01:33:56,67
698,2017-05-29 08:45:48,2020-05-30 18:37:56,782
699,2018-06-04 18:13:50,2019-04-27 13:22:05,811
700,2018-02-22 23:30:10,2019-05-18 15:58:54,433
701,2018-05-07 22:04:43,2021-05-19 08:11:09,874
702,2018-04-10 19:45:47,2021-01-29 19:04:09,758
703,2018-01-06 02:41:04,2019-02-02 20:01:28,664
704,2017-12-31 14:03:25,2018-07-15 08:46:50,316
705,2018-03-06 12:28:01,2020-02-09 16:35:23,290
706,2016-02-19 05:09:30,2018-08-10 11:19:44,182
707,2017-10-12 21:55:32,2019-12-14 06:48:29,810
708,2015-06-24 05:54:13,2019-12-12 13:41:09,429
709,2017-06-22 01:15:20,2018-06-29 21:24:14,506
710,2017-08-24 06:45:18,2020-07-31 10:14:29,306
711,2017-01-10 17:32:50,2018-07-23 12:56:48,276
712,2018-02-25 04:42:28,2021-03-22 03:46:14,536
713,2017-01-07 04:15:27,2019-05-13 08:41:32,442
714,2018-05-22 08:00:21,2020-04-10 01:08:29,141
715,2016-07-12 16:37:00,2020-07-12 03:16:53,833
716,2017-04-25 10:50:04,2019-05-22 11:18:43,145
717,2018-02-15 00:09:23,2019-04-15 16:37:55,810
718,2017-10-05 15:44:47,2020-01-08 06:21:14,282
719,2015-12-06 07:45:41,2020-03-24 18:14:08,380
720,2017-01-15 11:33:30,2018-06-11 00:12:35,806
721,2016-04-09 06:40:41,2018-09-01 20:40:14,98
722,2017-01-05 12:20:47,2018-12-30 00:53:32,990
723,2015-11-07 21:42:01,2021-04-05 14:38:21,95
724,2016-09-17 13:22:06,2019-09-09 18:10:02,26
725,2017-10-24 05:19:53,2021-02-16 03:29:42,186
726,2017-09-14 08:13:36,2020-03-13 05:39:36,309
727,2018-03-02 23:11:51,2021-03-26 12:51:17,145
728,2018-03-30 05:37:31,2018-10-17 18:22:02,6
729,2016-01-17 05:31:33,2019-07-08 22:44:25,212
730,2017-09-13 12:01:50,2020-08-25 20:38:49,938
731,2016-02-03 11:30:00,2021-04-05 19:32:23,609
732,2017-03-31 17:37:26,2020-04-13 20:30:24,542
733,2015-10-29 04:35:26,2020-07-01 10:22:25,975
734,2016-05-20 12:09:20,2018-07-29 15:59:46,613
735,2015-07-16 16:09:00,2019-03-31 15:52:51,160
736,2017-03-11 04:27:23,2020-11-21 21:53:23,965
737,2017-10-30 21:51:30,2019-03-14 08:57:40,430
738,2016-05-26 13:31:26,2021-05-03 16:38:06,485
739,2017-03-27 07:42:18,2019-01-07 01:36:08,969
740,2018-02-24 01:49:11,2018-11-17 13:32:07,986
741,2016-09-07 10:34:44,2020-10-06 01:05:56,532
742,2015-08-03 19:48:51,2021-02-01 17:42:39,569
743,2016-11-09 06:23:39,2019-08-20 19:21:15,877
744,2015-06-09 07:39:18,2020-06-18 10:27:49,118
745,2015-06-17 07:24:26,2020-11-18 23:11:02,237
746,2016-02-07 21:05:49,2019-09-20 07:29:25,67
747,2016-05-25 11:50:04,2021-05-05 11:03:48,938
748,2018-01-14 16:20:47,2019-02-24 04:56:41,888
749,2018-03-16 09:35:18,2019-04-28 13:37:46,11
750,2018-04-29 22:24:41,2019-02-24 08:32:07,822
751,2015-08-11 06:01:56,2020-03-27 02:25:09,719
752,2016-01-21 03:39:47,2021-02-03 19:11:50,932
753,2015-10-22 04:09:26,2019-09-13 13:14:44,582
754,2017-08-23 07:21:17,2020-06-17 06:07:10,825
755,2015-12-14 19:27:30,2019-04-27 18:31:06,787
756,2017-06-17 22:45:36,2018-07-01 19:37:23,517
757,2016-02-10 06:44:10,2018-11-24 04:43:17,458
758,2017-05-07 08:29:12,2020-05-02 15:15:04,311
759,2018-01-04 20:49:54,2020-11-20 13:14:47,504
760,2018-05-18 22:23:07,2019-06-07 09:27:36,92
761,2017-03-30 19:58:02,2019-12-08 04:46:52,301
762,2017-05-25 11:30:00,2018-11-01 09:37:42,743
763,2015-10-19 06:44:19,2019-07-25 05:45:34,174
764,2017-10-09 13:29:49,2018-09-20 19:05:10,132
765,2016-03-25 23:45:41,2020-03-27 08:49:23,743
766,2015-07-08 07:59:58,2020-11-21 03:24:28,967
767,2018-04-18 20:31:44,2020-05-18 05:47:34,929
768,2016-06-20 19:33:44,2021-05-23 04:00:22,331
769,2017-09-19 08:40:12,2020-04-02 23:02:43,820
770,2015-09-03 18:42:04,2020-09-07 00:09:44,799
771,2015-11-17 11:00:35,2018-12-21 19:48:11,854
772,2017-01-15 06:14:00,2019-03-03 21:25:56,905
773,2015-12-31 20:57:55,2019-11-07 01:04:27,659
774,2015-06-23 19:36:45,2019-08-23 21:50:21,612
775,2018-01-16 08:38:11,2020-07-05 10:59:32,607
776,2018-05-23 06:31:42,2018-09-26 05:44:57,185
777,2016-12-10 02:22:20,2020-01-22 18:44:37,736
778,2018-01-14 20:51:24,2019-05-12 10:02:37,812
779,2016-05-13 14:28:16,2019-01-06 05:48:51,297
780,2017-12-24 19:14:04,2021-03-11 02:26:12,137
781,2016-02-25 14:44:38,2020-10-21 04:12:14,784
782,2016-03-04 07:34:48,2020-12-05 10:41:53,984
783,2017-05-29 00:06:22,2019-05-05 18:19:36,181
784,2017-08-09 02:40:51,2019-12-26 04:33:32,676
785,2017-10-30 02:58:31,2020-01-01 01:07:02,564
786,2016-12-31 09:41:52,2021-04-21 23:00:20,954
787,2015-12-25 17:39:56,2018-10-18 16:01:01,618
788,2017-09-14 15:07:50,2018-09-24 15:10:39,522
789,2015-06-10 12:03:46,2018-10-03 06:46:55,218
790,2016-09-24 11:53:39,2018-06-27 00:07:41,270
791,2016-10-03 17:19:08,2019-09-05 13:19:22,100
792,2015-09-24 23:02:07,2020-10-07 02:22:19,572
793,2017-01-05 03:41:52,2019-09-09 15:52:55,291
794,2016-06-19 19:02:59,2021-03-10 07:55:12,852
795,2016-02-03 03:58:29,2018-09-13 13:40:25,374
796,2017-03-07 18:44:29,2020-05-20 15:21:59,882
797,2017-07-25 18:48:14,2019-11-20 06:41:48,287
798,2017-09-21 02:39:18,2018-08-13 00:41:44,941
799,2016-09-16 00:27:26,2019-02-23 09:39:48,102
800,2017-01-01 08:58:43,2019-07-31 11:11:10,792
801,2016-07-21 21:53:00,2018-09-25 08:30:51,734
802,2016-10-26 00:46:31,2020-02-13 16:34:57,565
803,2016-09-08 05:41:50,2021-03-18 09:59:30,363
804,2018-02-08 08:23:50,2018-09-02 10:46:24,693
805,2016-06-19 09:55:16,2018-06-12 16:17:16,690
806,2015-11-28 04:42:16,2020-05-30 22:37:21,711
807,2017-10-19 21:57:55,2021-03-13 13:39:24,100
808,2017-07-06 12:04:17,2019-08-02 08:28:51,596
809,2017-06-08 14:16:06,2021-05-15 18:59:24,913
810,2017-04-16 04:22:15,2020-11-13 12:37:12,77
811,2015-09-13 04:45:30,2019-09-25 08:01:53,126
812,2017-07-08 03:08:11,2021-02-15 23:58:18,322
813,2016-06-06 17:43:20,2019-04-30 00:37:09,350
814,2016-04-12 06:52:34,2021-02-11 06:38:21,507
815,2016-09-26 06:00:47,2021-04-08 07:35:10,739
816,2018-04-02 15:47:58,2018-08-26 10:12:36,469
817,2016-04-01 22:35:06,2019-04-10 02:47:08,910
818,2016-06-20 22:58:30,2020-11-03 06:42:44,303
819,2015-06-24 13:07:24,2021-01-28 21:27:49,522
820,2015-11-26 19:40:02,2020-04-11 16:15:42,19
821,2017-08-21 19:02:07,2019-10-18 22:43:18,114
822,2016-05-14 23:35:46,2020-11-13 15:52:17,7
823,2015-06-19 11:12:54,2020-04-06 14:29:33,581
824,2017-06-29 17:25:09,2019-11-09 05:00:43,385
825,2017-02-08 22:12:18,2020-10-07 21:57:26,309
826,2017-04-27 09:30:15,2020-12-06 03:15:54,714
827,2016-03-21 19:43:47,2019-02-12 07:44:12,138
828,2017-05-23 14:17:52,2019-06-05 13:38:17,973
829,2017-11-22 19:15:05,2020-02-08 14:48:16,765
830,2017-06-12 23:48:25,2020-10-26 20:42:41,711
831,2017-11-01 18:00:14,2021-05-10 05:02:20,719
832,2016-10-09 15:01:31,2021-01-30 04:52:42,800
833,2016-09-29 07:21:31,2021-03-13 01:03:50,812
834,2018-03-21 08:00:02,2018-11-23 23:09:27,895
835,2017-07-23 02:24:04,2020-06-29 19:36:31,743
836,2017-06-17 07:01:34,2020-08-17 01:13:43,422
837,2016-01-27 14:16:48,2019-10-19 04:38:21,779
838,2016-05-07 07:18:49,2019-11-13 18:48:16,729
839,2016-02-26 09:04:15,2019-04-06 14:13:22,30
840,2017-06-15 19:11:23,2019-11-30 22:03:49,332
841,2016-02-12 19:32:58,2020-07-10 13:40:09,718
842,2016-07-22 20:00:16,2018-06-07 02:51:28,912
843,2016-03-29 06:43:57,2019-11-10 15:22:14,398
844,2016-04-06 18:25:46,2018-11-14 21:07:24,396
845,2017-01-31 05:56:00,2018-08-18 17:16:02,845
846,2016-12-22 18:39:16,2019-06-24 09:14:16,471
847,2017-03-16 21:55:03,2019-10-01 05:53:10,225
848,2016-12-25 00:46:36,2018-08-29 01:10:19,655
849,2018-04-13 00:53:13,2019-02-21 16:06:29,185
850,2017-07-21 21:24:40,2019-10-22 18:46:59,904
851,2016-04-29 17:47:49,2020-10-23 16:43:10,531
852,2017-10-14 20:42:04,2020-11-03 23:20:49,112
853,2016-02-18 08:36:10,2018-10-29 08:16:45,381
854,2017-10-15 12:15:33,2021-06-01 02:07:21,625
855,2015-11-02 23:09:50,2020-07-21 12:04:04,410
856,2015-06-28 22:40:06,2020-08-03 06:29:00,32
857,2017-08-07 04:05:20,2020-03-08 01:01:48,378
858,2015-11-29 09:25:18,2019-12-21 08:27:32,840
859,2017-03-07 16:31:38,2019-04-02 06:57:27,117
860,2016-02-13 21:41:27,2020-08-14 12:42:40,396
861,2018-05-26 00:37:39,2020-06-26 07:50:08,340
862,2016-02-12 01:55:24,2019-08-15 19:00:27,834
863,2015-06-09 10:51:43,2020-04-26 07:18:46,973
864,2015-10-28 06:11:08,2019-11-17 12:56:51,479
865,2015-09-11 12:21:27,2020-12-14 03:46:08,265
866,2017-07-07 14:19:21,2020-06-22 23:12:09,708
867,2016-11-24 23:58:11,2019-10-19 23:09:18,237
868,2016-02-14 19:13:44,2020-09-26 06:30:35,973
869,2017-03-25 18:20:13,2021-05-12 08:42:56,70
870,2016-11-13 22:24:38,2018-06-08 08:36:05,954
871,2018-02-06 03:43:19,2019-03-25 11:47:54,379
872,2017-11-29 23:31:12,2019-11-29 16:53:01,416
873,2016-06-11 03:09:30,2019-01-20 04:16:56,98
874,2017-04-12 12:22:00,2020-02-21 10:06:12,199
875,2015-09-21 17:26:29,2018-07-25 04:11:11,290
876,2017-04-26 00:03:46,2019-03-18 05:31:56,811
877,2016-08-28 10:02:35,2020-05-25 05:31:55,708
878,2015-09-23 15:13:33,2020-06-01 00:47:57,169
879,2017-10-17 03:45:57,2019-01-19 20:41:49,198
880,2016-04-23 16:08:09,2021-04-06 15:54:30,937
881,2016-12-18 06:17:40,2019-07-30 09:10:27,33
882,2015-07-17 04:01:25,2020-07-20 23:48:21,725
883,2018-04-18 17:11:27,2020-12-31 08:35:54,37
884,2016-01-07 10:08:59,2020-07-18 02:38:46,173
885,2017-03-04 23:59:03,2019-03-17 01:23:19,660
886,2017-07-02 10:09:04,2018-12-27 05:39:53,562
887,2016-07-26 00:05:58,2020-09-27 20:06:49,402
888,2016-07-01 21:17:37,2020-10-03 19:24:41,458
889,2017-06-11 09:35:05,2020-10-19 02:44:32,128
890,2015-12-03 06:10:54,2020-02-02 03:09:40,984
891,2016-11-20 04:36:29,2019-05-29 11:26:49,89
892,2017-09-25 07:28:55,2019-11-22 20:45:38,830
893,2017-06-10 20:03:48,2019-07-15 09:53:04,163
894,2016-09-21 04:45:00,2020-10-31 06:14:21,296
895,2016-07-30 13:32:04,2019-05-24 01:58:12,97
896,2016-10-11 00:40:58,2019-02-01 16:38:07,334
897,2016-11-17 19:13:32,2019-07-25 12:33:55,184
898,2016-02-08 03:01:56,2020-12-30 06:05:56,494
899,2015-10-08 00:56:54,2020-12-24 18:42:20,189
900,2017-03-18 16:25:59,2019-01-26 01:02:19,885
901,2018-03-25 00:25:00,2018-12-13 07:45:05,652
902,2016-06-10 06:37:52,2021-03-09 07:37:22,300
903,2015-11-11 04:03:03,2021-03-14 14:56:23,210
904,2016-09-27 16:57:00,2019-11-29 08:51:36,144
905,2018-01-09 16:39:36,2019-05-12 15:14:29,833
906,2017-07-28 13:07:45,2019-01-26 02:16:09,489
907,2016-10-19 13:23:37,2018-10-23 19:25:54,109
908,2017-01-24 23:42:37,2020-12-06 03:24:39,842
909,2018-02-01 03:51:18,2019-02-01 15:55:48,973
910,2018-03-13 07:57:39,2019-03-09 20:17:01,679
911,2018-05-30 17:29:16,2018-09-20 17:37:58,585
912,2017-11-22 04:51:00,2020-02-09 01:15:24,782
913,2016-05-26 23:08:29,2018-09-08 22:04:36,875
914,2017-12-02 05:59:09,2019-03-04 19:27:54,589
915,2016-03-07 19:37:43,2021-05-20 20:39:37,128
916,2017-02-21 04:52:26,2019-01-24 11:55:34,943
917,2016-03-25 20:31:38,2019-01-22 06:55:37,937
918,2018-03-07 13:57:39,2020-04-23 03:36:37,842
919,2016-11-23 00:04:57,2020-03-16 09:36:04,334
920,2017-08-19 14:32:07,2019-04-20 12:41:14,573
921,2016-06-20 12:01:57,2020-04-14 19:27:42,999
922,2015-11-23 11:04:04,2019-12-03 04:46:26,43
923,2016-08-29 23:53:10,2018-11-13 00:53:02,757
924,2018-01-08 07:45:46,2019-08-11 00:56:39,905
925,2015-09-06 12:39:48,2018-07-31 07:13:45,814
926,2016-12-19 18:37:20,2018-12-27 09:07:30,708
927,2017-12-10 16:14:24,2021-01-06 17:35:52,623
928,2016-01-17 07:42:50,2020-06-23 23:45:22,929
929,2017-05-26 04:11:44,2018-07-06 20:45:50,747
